,Release Date,Year,Movie Title, Budget , Domestic Gross , Worldwide Gross ,Wiki,Unnamed: 0,variable,Actor
367,6/15/2007,2007,Fantastic Four: Rise of the Silver Surfer,"  $120,000,000 ","  $131,921,738 ","  $289,480,691 ",<WikipediaPage 'Fantastic Four: Rise of the Silver Surfer'>,75,12,"['Ioan Gruffudd', 'Jessica Alba', 'Chris Evans', 'Michael Chiklis', 'Julian McMahon', 'Kerry Washington', 'Andre Braugher', 'Beau Garrett', 'Doug Jones', 'Laurence Fishburne']"
368,2/16/2007,2007,Ghost Rider,"  $120,000,000 ","  $115,802,596 ","  $229,545,589 ",<WikipediaPage 'Ghost Rider'>,87,14,keyerror
369,6/27/2003,2003,Charlie s Angels: Full Throttle,"  $120,000,000 ","  $100,814,328 ","  $227,163,273 ",<WikipediaPage 'Charlie's Angels: Full Throttle'>,99,16,"['Cameron Diaz', 'Lucy Liu', 'Bernie Mac', 'Crispin Glover', 'Justin Theroux', 'Robert Patrick', 'Demi Moore']"
370,8/9/2013,2013,Elysium,"  $120,000,000 ","  $93,050,117 ","  $286,192,091 ",<WikipediaPage 'Elysium'>,105,17,error
371,7/19/2002,2002,Stuart Little 2,"  $120,000,000 ","  $64,956,806 ","  $166,000,000 ",<WikipediaPage 'Stuart Little 2'>,123,20,"['Michael J. Fox', 'Melanie Griffith', 'Nathan Lane', 'Geena Davis', 'Hugh Laurie', 'Jonathan Lipnicki', 'James Woods', 'Steve Zahn']"
372,2/12/2014,2014,RoboCop,"  $120,000,000 ","  $58,607,007 ","  $242,981,799 ",<WikipediaPage 'RoboCop'>,129,21,"['Peter Weller', 'Nancy Allen', ""Daniel O'Herlihy"", 'Ronny Cox', 'Kurtwood Smith', 'Miguel Ferrer']"
373,6/11/2004,2004,The Chronicles of Riddick,"  $120,000,000 ","  $57,712,751 ","  $107,212,751 ",<WikipediaPage 'The Chronicles of Riddick'>,135,22,"['Vin Diesel', 'Colm Feore', 'Keith David', 'Karl Urban', 'Thandiwe Newton', 'Alexa Davalos', 'Judi Dench', 'Linus Roache', 'Nick Chinlund', 'Yorick van Wageningen']"
374,8/5/2015,2015,The Fantastic Four,"  $120,000,000 ","  $56,117,548 ","  $167,849,187 ",<WikipediaPage 'Fantastic Four'>,125,20,keyerror
375,7/8/2005,2005,Fantastic Four,"  $87,500,000 ","  $154,696,080 ","  $333,132,750 ",<WikipediaPage 'Fantastic Four'>,125,20,keyerror
376,12/17/2010,2010,How Do You Know?,"  $120,000,000 ","  $30,212,620 ","  $49,628,177 ",<WikipediaPage 'How Do You Know'>,159,26,"['Reese Witherspoon', 'Owen Wilson', 'Paul Rudd', 'Jack Nicholson', 'Kathryn Hahn']"
377,6/23/2010,2010,Knight and Day,"  $117,000,000 ","  $76,423,035 ","  $258,751,370 ",<WikipediaPage 'Knight and Day'>,165,27,"['Tom Cruise', 'Cameron Diaz', 'Peter Sarsgaard', 'Viola Davis', 'Jordi Mollà', 'Paul Dano']"
378,5/19/1999,1999,Star Wars Ep. I: The Phantom Menace,"  $115,000,000 ","  $474,544,677 ","  $1,027,044,677 ",<WikipediaPage 'Star Wars: Episode I – The Phantom Menace (video game)'>,177,29,keyerror
379,5/19/2005,2005,Star Wars Ep. III: Revenge of the Sith,"  $115,000,000 ","  $380,270,577 ","  $848,998,877 ",<WikipediaPage 'Star Wars: Episode III – Revenge of the Sith'>,183,30,"['Ewan McGregor', 'Natalie Portman', 'Hayden Christensen', 'Ian McDiarmid', 'Samuel L. Jackson', 'Christopher Lee', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz']"
380,5/16/2002,2002,Star Wars Ep. II: Attack of the Clones,"  $115,000,000 ","  $310,676,740 ","  $656,695,615 ",<WikipediaPage 'List of Star Wars filming locations'>,189,31,error
381,11/2/2001,2001,"Monsters, Inc.","  $115,000,000 ","  $290,149,425 ","  $560,483,719 ","<WikipediaPage 'Monsters, Inc.'>",195,32,"['John Goodman', 'Billy Crystal', 'Steve Buscemi', 'James Coburn', 'Jennifer Tilly']"
382,7/26/2013,2013,The Wolverine,"  $115,000,000 ","  $132,556,852 ","  $416,456,852 ",<WikipediaPage 'Wolverine'>,201,33,keyerror
383,6/14/2002,2002,Windtalkers,"  $115,000,000 ","  $40,914,068 ","  $77,628,265 ",<WikipediaPage 'Windtalkers'>,219,36,"['Nicolas Cage', 'Adam Beach', 'Peter Stormare', 'Noah Emmerich', 'Mark Ruffalo', 'Brian van Holt', ""Frances O'Connor"", 'Christian Slater']"
384,7/4/2008,2008,Astérix aux Jeux Olympiques,"  $113,500,000 ","  $999,811 ","  $132,999,811 ",<WikipediaPage 'Asterix at the Olympic Games'>,225,37,keyerror
385,12/8/2017,2017,Ferdinand,"  $111,000,000 ","  $84,410,380 ","  $289,838,913 ",<WikipediaPage 'Ferdinand'>,237,39,keyerror
386,12/22/2006,2006,Night at the Museum,"  $110,000,000 ","  $250,863,268 ","  $579,446,407 ",<WikipediaPage 'Night at the Museum'>,255,42,"['Ben Stiller', 'Carla Gugino', 'Dick Van Dyke', 'Mickey Rooney', 'Bill Cobbs', 'Robin Williams']"
387,6/10/2005,2005,Mr. and Mrs. Smith,"  $110,000,000 ","  $186,336,279 ","  $486,124,090 ",<WikipediaPage 'Mr. & Mrs. Smith (2005 film)'>,261,43,"['Brad Pitt', 'Angelina Jolie', 'Vince Vaughn', 'Adam Brody', 'Kerry Washington']"
388,5/27/2015,2015,San Andreas,"  $110,000,000 ","  $155,190,832 ","  $456,258,539 ",<WikipediaPage 'Grand Theft Auto: San Andreas'>,267,44,keyerror
389,6/27/2007,2007,Live Free or Die Hard,"  $110,000,000 ","  $134,529,403 ","  $382,288,147 ",<WikipediaPage 'Live Free or Die Hard'>,279,46,"['Bruce Willis', 'Justin Long', 'Timothy Olyphant', 'Cliff Curtis', 'Maggie Q']"
390,3/18/2015,2015,The Divergent Series: Insurgent,"  $110,000,000 ","  $130,179,072 ","  $295,075,882 ",<WikipediaPage 'The Divergent Series: Insurgent'>,285,47,"['Shailene Woodley', 'Theo James', 'Octavia Spencer', 'Jai Courtney', 'Ray Stevenson', 'Zoë Kravitz', 'Miles Teller', 'Ansel Elgort', 'Maggie Q', 'Naomi Watts', 'Kate Winslet']"
391,12/10/2004,2004,Ocean s Twelve,"  $110,000,000 ","  $125,531,634 ","  $362,989,076 ",<WikipediaPage 'Ocean's Twelve'>,291,48,"['George Clooney', 'Brad Pitt', 'Matt Damon', 'Catherine Zeta-Jones', 'Andy García', 'Don Cheadle', 'Bernie Mac', 'Julia Roberts', 'Casey Affleck', 'Scott Caan', 'Vincent Cassel', 'Eddie Jemison', 'Carl Reiner', 'Elliott Gould']"
392,12/19/1997,1997,Tomorrow Never Dies,"  $110,000,000 ","  $125,304,276 ","  $339,504,276 ",<WikipediaPage 'Tomorrow Never Dies'>,297,49,"['Pierce Brosnan', 'Jonathan Pryce', 'Michelle Yeoh', 'Teri Hatcher', 'Joe Don Baker', 'Judi Dench']"
393,3/7/2014,2014,300: Rise of an Empire,"  $110,000,000 ","  $106,580,051 ","  $330,780,051 ",<WikipediaPage '300: Rise of an Empire'>,309,51,"['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Hans Matheson', 'Rodrigo Santoro']"
394,12/21/2016,2016,Passengers,"  $110,000,000 ","  $100,014,699 ","  $302,239,672 ",<WikipediaPage 'Passenger'>,321,53,error
395,6/12/2019,2019,Men in Black: International,"  $110,000,000 ","  $80,001,807 ","  $253,020,464 ",<WikipediaPage 'Men in Black: International'>,345,57,"['Chris Hemsworth', 'Tessa Thompson', 'Rebecca Ferguson', 'Kumail Nanjiani', 'Rafe Spall', 'Laurent Bourgeois', 'Larry Bourgeois', 'Emma Thompson', 'Liam Neeson']"
396,6/11/2010,2010,The A-Team,"  $110,000,000 ","  $77,222,099 ","  $177,241,171 ",<WikipediaPage 'The A-Team'>,351,58,"['George Peppard', 'Tim Dunigan', 'Dirk Benedict', 'Dwight Schultz', 'Mr. T', 'Melinda Culea', 'Marla Heasley', 'Robert Vaughn']"
397,7/31/2013,2013,The Smurfs 2,"  $110,000,000 ","  $71,017,784 ","  $348,547,523 ",<WikipediaPage 'The Smurfs 2'>,357,59,"['Neil Patrick Harris', 'Brendan Gleeson', 'Jayma Mays', 'Katy Perry', 'Hank Azaria']"
398,3/9/2016,2016,The Divergent Series: Allegiant,"  $110,000,000 ","  $66,184,051 ","  $172,022,517 ",<WikipediaPage 'The Divergent Series: Allegiant'>,363,60,"['Shailene Woodley', 'Theo James', 'Jeff Daniels', 'Miles Teller', 'Ansel Elgort', 'Zoë Kravitz', 'Maggie Q', 'Ray Stevenson', 'Bill Skarsgård', 'Octavia Spencer', 'Naomi Watts']"
399,6/12/2009,2009,The Taking of Pelham 123,"  $110,000,000 ","  $65,452,312 ","  $152,364,370 ",<WikipediaPage 'The Taking of Pelham 123 (2009 film)'>,369,61,"['Denzel Washington', 'John Travolta', 'John Turturro', 'Luis Guzmán', 'Michael Rispoli', 'James Gandolfini']"
400,10/25/2013,2013,Ender s Game,"  $110,000,000 ","  $61,737,191 ","  $127,983,283 ",<WikipediaPage 'Ender's Game'>,375,62,keyerror
401,4/2/2004,2004,Home on the Range,"  $110,000,000 ","  $50,026,353 ","  $76,482,461 ",<WikipediaPage 'Home on the Range'>,381,63,keyerror
402,6/13/1997,1997,Speed 2: Cruise Control,"  $110,000,000 ","  $48,097,081 ","  $150,468,000 ",<WikipediaPage 'Speed 2: Cruise Control'>,387,64,"['Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Glenn Plummer']"
403,5/6/2005,2005,Kingdom of Heaven,"  $110,000,000 ","  $47,398,413 ","  $218,674,938 ",<WikipediaPage 'Kingdom of Heaven (film)'>,393,65,"['Orlando Bloom', 'Eva Green', 'Jeremy Irons', 'David Thewlis', 'Brendan Gleeson', 'Marton Csokas', 'Liam Neeson']"
404,6/16/2004,2004,Around the World in 80 Days,"  $110,000,000 ","  $24,004,159 ","  $72,004,159 ",<WikipediaPage 'Around the World in Eighty Days'>,405,67,keyerror
405,11/21/2003,2003,The Cat in the Hat,"  $109,000,000 ","  $101,018,283 ","  $133,818,283 ",<WikipediaPage 'The Cat in the Hat'>,411,68,keyerror
406,9/30/2015,2015,The Martian,"  $108,000,000 ","  $228,433,663 ","  $655,111,538 ",<WikipediaPage 'Martian'>,423,70,error
407,11/20/2016,2016,Allied,"  $106,000,000 ","  $40,098,064 ","  $119,266,661 ",<WikipediaPage 'Alliance'>,429,71,error
408,12/17/1999,1999,Stuart Little,"  $105,000,000 ","  $140,015,224 ","  $298,815,224 ",<WikipediaPage 'Stuart Little'>,441,73,keyerror
409,11/25/2009,2009,The Princess and the Frog,"  $105,000,000 ","  $104,400,899 ","  $270,997,378 ",<WikipediaPage 'The Princess and the Frog'>,447,74,"['Anika Noni Rose', 'Bruno Campos', 'Keith David', 'Michael-Leon Wooley', 'Jim Cummings', 'Jennifer Cody', 'Peter Bartlett', 'Jenifer Lewis', 'Oprah Winfrey', 'Terrence Howard', 'John Goodman']"
410,3/7/2008,2008,"10,000 B.C.","  $105,000,000 ","  $94,784,201 ","  $269,065,678 ","<WikipediaPage '10,000 BC (film)'>",453,75,"['Steven Strait', 'Camilla Belle', 'Cliff Curtis']"
411,7/1/2016,2016,Ice Age: Collision Course,"  $105,000,000 ","  $64,063,008 ","  $402,156,682 ",<WikipediaPage 'Ice Age: Collision Course'>,459,76,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Josh Peck', 'Simon Pegg', 'Seann William Scott', 'Jennifer Lopez', 'Queen Latifah']"
412,9/19/2017,2017,Kingsman: The Golden Circle,"  $104,000,000 ","  $100,234,838 ","  $408,803,696 ",<WikipediaPage 'Kingsman: The Golden Circle'>,471,78,"['Colin Firth', 'Julianne Moore', 'Taron Egerton', 'Mark Strong', 'Halle Berry', 'Elton John', 'Channing Tatum', 'Jeff Bridges']"
413,6/9/2000,2000,Gone in 60 Seconds,"  $103,300,000 ","  $101,643,008 ","  $232,643,008 ",<WikipediaPage 'Gone in 60 Seconds (2000 film)'>,477,79,"['Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi', 'Delroy Lindo', 'Will Patton', 'Christopher Eccleston', 'Chi McBride', 'Robert Duvall']"
414,5/4/2000,2000,Gladiator,"  $103,000,000 ","  $187,683,805 ","  $457,552,323 ",<WikipediaPage 'Gladiator'>,483,80,error
415,5/23/2013,2013,The Hangover 3,"  $103,000,000 ","  $112,200,072 ","  $362,000,072 ",<WikipediaPage 'The Hangover Part III'>,489,81,"['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Ken Jeong', 'Heather Graham', 'Jeffrey Tambor', 'Justin Bartha', 'John Goodman']"
416,3/9/2018,2018,A Wrinkle in Time,"  $103,000,000 ","  $100,478,608 ","  $133,401,882 ",<WikipediaPage 'A Wrinkle in Time'>,495,82,keyerror
417,7/1/2009,2009,Public Enemies,"  $102,500,000 ","  $97,104,620 ","  $212,282,709 ",<WikipediaPage 'Public Enemy'>,501,83,keyerror
418,12/13/2018,2018,Bumblebee,"  $102,000,000 ","  $127,195,589 ","  $465,195,589 ",<WikipediaPage 'Bumblebee'>,519,86,keyerror
419,10/26/2012,2012,Cloud Atlas,"  $102,000,000 ","  $27,108,272 ","  $130,673,154 ",<WikipediaPage 'Cloud Atlas (film)'>,525,87,"['Tom Hanks', 'Halle Berry', 'Jim Broadbent', 'Hugo Weaving', 'Jim Sturgess', 'Doona Bae', 'Ben Whishaw', ""James D'Arcy"", 'Zhou Xun', 'Keith David', 'David Gyasi', 'Susan Sarandon', 'Hugh Grant']"
420,11/15/2002,2002,Harry Potter and the Chamber of Secrets,"  $100,000,000 ","  $262,233,381 ","  $876,508,805 ",<WikipediaPage 'Harry Potter and the Chamber of Secrets'>,531,88,keyerror
421,7/2/1991,1991,Terminator 2: Judgment Day,"  $100,000,000 ","  $203,464,105 ","  $515,390,883 ",<WikipediaPage 'Terminator 2: Judgment Day'>,537,89,"['Arnold Schwarzenegger', 'Linda Hamilton', 'Robert Patrick']"
422,6/16/1995,1995,Batman Forever,"  $100,000,000 ","  $184,031,112 ","  $336,529,144 ",<WikipediaPage 'Batman Forever'>,543,90,"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell"", 'Michael Gough', 'Pat Hingle']"
423,7/27/2001,2001,Planet of the Apes,"  $100,000,000 ","  $180,011,740 ","  $362,211,740 ",<WikipediaPage 'Planet of the Apes'>,549,91,keyerror
424,11/19/2004,2004,National Treasure,"  $100,000,000 ","  $173,005,002 ","  $331,323,410 ",<WikipediaPage 'National treasure'>,555,92,error
425,12/25/2012,2012,Django Unchained,"  $100,000,000 ","  $162,805,434 ","  $449,841,566 ",<WikipediaPage 'Django Unchained'>,561,93,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington', 'Samuel L. Jackson', 'Walton Goggins', 'Dennis Christopher', 'James Remar', 'Michael Parks', 'Don Johnson']"
426,11/2/2007,2007,American Gangster,"  $100,000,000 ","  $130,164,645 ","  $267,985,456 ",<WikipediaPage 'American Gangster (film)'>,585,97,"['Russell Crowe', 'Denzel Washington', 'Chiwetel Ejiofor', 'Cuba Gooding Jr.', 'Josh Brolin', 'Ted Levine', 'Armand Assante', 'John Ortiz', 'John Hawkes', 'RZA']"
427,9/18/2009,2009,Cloudy with a Chance of Meatballs,"  $100,000,000 ","  $124,870,275 ","  $236,827,677 ",<WikipediaPage 'Cloudy with a Chance of Meatballs (film)'>,591,98,"['Bill Hader', 'Anna Faris', 'James Caan', 'Andy Samberg', 'Bruce Campbell', 'Mr. T', ""Bobb'e J. Thompson"", 'Benjamin Bratt', 'Neil Patrick Harris', 'Al Roker', 'Lauren Graham', 'Will Forte']"
428,8/6/2010,2010,The Other Guys,"  $100,000,000 ","  $119,219,978 ","  $170,936,470 ",<WikipediaPage 'The Other Guys'>,597,99,"['Mark Wahlberg', 'Eva Mendes', 'Michael Keaton', 'Steve Coogan', 'Ray Stevenson', 'Samuel L. Jackson', 'Dwayne Johnson']"
429,12/17/2004,2004,Lemony Snicket s A Series of Unfortunate Events,"  $100,000,000 ","  $118,627,117 ","  $212,956,024 ",<WikipediaPage 'Lemony Snicket's A Series of Unfortunate Events'>,4,0,"['Jim Carrey', 'Jude Law', 'Liam Aiken', 'Emily Browning', 'Timothy Spall', ""Catherine O'Hara"", 'Billy Connolly', 'Cedric the Entertainer', 'Luis Guzmán', 'Jennifer Coolidge', 'Meryl Streep']"
430,12/25/2013,2013,The Wolf of Wall Street,"  $100,000,000 ","  $116,949,183 ","  $389,918,903 ",<WikipediaPage 'The Wolf of Wall Street (2013 film)'>,10,1,"['Jonah Hill', 'Margot Robbie', 'Matthew McConaughey', 'Kyle Chandler', 'Rob Reiner', 'Jon Favreau', 'Jean Dujardin', 'Jon Bernthal']"
431,6/21/1996,1996,The Hunchback of Notre Dame,"  $100,000,000 ","  $100,138,851 ","  $325,500,000 ",<WikipediaPage 'The Hunchback of Notre-Dame'>,28,4,keyerror
432,8/15/2012,2012,The Expendables 2,"  $100,000,000 ","  $85,028,192 ","  $311,979,256 ",<WikipediaPage 'The Expendables 2'>,40,6,"['Jason Statham', 'Jet Li', 'Dolph Lundgren', 'Chuck Norris', 'Jean-Claude Van Damme', 'Bruce Willis', 'Arnold Schwarzenegger', 'Terry Crews', 'Randy Couture', 'Liam Hemsworth', 'Scott Adkins', 'Amanda Ooms', 'Charisma Carpenter']"
433,8/13/2010,2010,The Expendables,"  $82,000,000 ","  $103,068,524 ","  $268,268,174 ",<WikipediaPage 'The Expendables 2'>,40,6,"['Jason Statham', 'Jet Li', 'Dolph Lundgren', 'Chuck Norris', 'Jean-Claude Van Damme', 'Bruce Willis', 'Arnold Schwarzenegger', 'Terry Crews', 'Randy Couture', 'Liam Hemsworth', 'Scott Adkins', 'Amanda Ooms', 'Charisma Carpenter']"
434,10/16/2009,2009,Where the Wild Things Are,"  $100,000,000 ","  $77,233,467 ","  $99,123,656 ",<WikipediaPage 'Where the Wild Things Are'>,46,7,keyerror
435,12/15/2006,2006,Eragon,"  $100,000,000 ","  $75,030,163 ","  $249,488,115 ",<WikipediaPage 'Eragon'>,52,8,keyerror
436,7/23/2014,2014,Hercules,"  $100,000,000 ","  $72,688,614 ","  $243,388,614 ",<WikipediaPage 'Hercules'>,58,9,keyerror
437,12/25/2019,2019,Spies in Disguise,"  $100,000,000 ","  $66,757,013 ","  $165,139,629 ",<WikipediaPage 'Spies in Disguise'>,76,12,"['Will Smith', 'Tom Holland', 'Rashida Jones', 'Ben Mendelsohn', 'Reba McEntire', 'Rachel Brosnahan', 'Karen Gillan', 'DJ Khaled', 'Masi Oka']"
438,6/8/2007,2007,Surf’s Up,"  $100,000,000 ","  $58,867,694 ","  $145,395,745 ",<WikipediaPage 'Surf's Up (film)'>,88,14,"['Shia LaBeouf', 'Jeff Bridges', 'Zooey Deschanel', 'Jon Heder', 'James Woods', 'Diedrich Bader']"
439,12/8/2006,2006,Blood Diamond,"  $100,000,000 ","  $57,377,916 ","  $171,377,916 ",<WikipediaPage 'Blood Diamond'>,94,15,"['Leonardo DiCaprio', 'Jennifer Connelly', 'Djimon Hounsou', 'Michael Sheen', 'Arnold Vosloo']"
440,9/24/2010,2010,Legend of the Guardians: The Owls of Ga Hoole,"  $100,000,000 ","  $55,675,313 ","  $139,716,717 ",<WikipediaPage 'Legend of the Guardians: The Owls of Ga'Hoole'>,106,17,"['Helen Mirren', 'Geoffrey Rush', 'Jim Sturgess', 'Hugo Weaving', 'Emily Barclay', 'Abbie Cornish', 'Ryan Kwanten', 'Anthony LaPaglia', 'Miriam Margolyes', 'Sam Neill', 'Richard Roxburgh', 'David Wenham']"
441,11/7/1997,1997,Starship Troopers,"  $100,000,000 ","  $54,768,952 ","  $121,100,000 ",<WikipediaPage 'Starship Troopers'>,112,18,keyerror
442,6/5/2009,2009,Land of the Lost,"  $100,000,000 ","  $49,438,370 ","  $69,548,641 ",<WikipediaPage 'Land of the Lost (film)'>,118,19,"['Will Ferrell', 'Danny McBride', 'Anna Friel', 'Jorma Taccone']"
443,3/15/2019,2019,Wonder Park,"  $100,000,000 ","  $45,216,793 ","  $115,112,118 ",<WikipediaPage 'Wonder Park'>,130,21,"['Jennifer Garner', 'Matthew Broderick', 'John Oliver', 'Mila Kunis', 'Kenan Thompson', 'Ken Jeong', 'Norbert Leo Butz', 'Ken Hudson Campbell']"
444,7/23/2004,2004,Catwoman,"  $100,000,000 ","  $40,202,379 ","  $82,078,046 ",<WikipediaPage 'Catwoman'>,136,22,keyerror
445,3/12/2010,2010,Green Zone,"  $100,000,000 ","  $35,497,337 ","  $97,523,020 ",<WikipediaPage 'Green Zone'>,154,25,error
446,12/2/2015,2015,Point Break,"  $100,000,000 ","  $28,782,481 ","  $126,704,591 ",<WikipediaPage 'Point Break'>,166,27,"['Patrick Swayze', 'Keanu Reeves', 'Gary Busey', 'Lori Petty']"
447,12/17/2019,2019,Cats,"  $100,000,000 ","  $27,166,770 ","  $75,486,351 ",<WikipediaPage 'Cat'>,172,28,keyerror
448,11/26/2015,2015,In the Heart of the Sea,"  $100,000,000 ","  $25,020,758 ","  $89,693,309 ",<WikipediaPage 'In the Heart of the Sea (film)'>,178,29,"['Chris Hemsworth', 'Benjamin Walker', 'Cillian Murphy', 'Tom Holland', 'Ben Whishaw', 'Brendan Gleeson']"
449,2/18/2005,2005,Son of the Mask,"  $100,000,000 ","  $17,018,422 ","  $59,918,422 ",<WikipediaPage 'Son of the Mask'>,190,31,"['Jamie Kennedy', 'Alan Cumming', 'Traylor Howard', 'Steven Wright', 'Kal Penn', 'Bob Hoskins']"
450,2/3/2021,2021,Chaos Walking,"  $100,000,000 ","  $13,287,908 ","  $21,749,207 ",<WikipediaPage 'Chaos Walking (film)'>,202,33,"['Daisy Ridley', 'Tom Holland', 'Mads Mikkelsen', 'Demián Bichir', 'Cynthia Erivo', 'Nick Jonas', 'David Oyelowo']"
451,8/16/2002,2002,The Adventures of Pluto Nash,"  $100,000,000 ","  $4,411,102 ","  $7,094,995 ",<WikipediaPage 'The Adventures of Pluto Nash'>,208,34,"['Eddie Murphy', 'Randy Quaid', 'Rosario Dawson', 'Joe Pantoliano', 'Jay Mohr', 'Luis Guzmán', 'James Rebhorn', 'Peter Boyle', 'Pam Grier', 'John Cleese']"
452,6/12/2020,2020,Artemis Fowl,"  $100,000,000 ",  $0 ,  $0 ,<WikipediaPage 'Artemis Fowl'>,220,36,keyerror
453,11/5/2015,2015,The Peanuts Movie,"  $99,000,000 ","  $130,178,411 ","  $250,091,610 ",<WikipediaPage 'The Peanuts Movie'>,226,37,"['Noah Schnapp', 'Francesca Angelucci Capaldi', 'Troy ""Trombone Shorty"" Andrews', 'Kristin Chenoweth', 'Bill Melendez']"
454,2/6/2019,2019,The LEGO Movie 2: The Second Part,"  $99,000,000 ","  $105,806,508 ","  $190,131,036 ",<WikipediaPage 'The Lego Movie 2: The Second Part'>,232,38,"['Chris Pratt', 'Elizabeth Banks', 'Will Arnett', 'Tiffany Haddish', 'Stephanie Beatriz', 'Charlie Day', 'Alison Brie', 'Nick Offerman', 'Maya Rudolph', 'Will Ferrell']"
455,5/4/2001,2001,The Mummy Returns,"  $98,000,000 ","  $202,007,640 ","  $435,040,395 ",<WikipediaPage 'The Mummy Returns'>,244,40,"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Oded Fehr', 'Patricia Velásquez', 'Freddie Boath', 'Alun Armstrong', 'The Rock']"
456,11/14/2019,2019,Ford v. Ferrari,"  $97,600,000 ","  $117,624,357 ","  $224,418,748 ",<WikipediaPage 'Ford v Ferrari'>,250,41,"['Matt Damon', 'Christian Bale']"
457,12/20/2002,2002,Gangs of New York,"  $97,000,000 ","  $77,730,500 ","  $183,124,621 ",<WikipediaPage 'Gangs of New York'>,256,42,"['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz']"
458,5/4/2017,2017,Alien: Covenant,"  $97,000,000 ","  $74,262,031 ","  $238,521,247 ",<WikipediaPage 'Alien: Covenant'>,262,43,"['Michael Fassbender', 'Katherine Waterston', 'Billy Crudup', 'Danny McBride', 'Demián Bichir']"
459,3/6/2015,2015,Cinderella,"  $95,000,000 ","  $201,151,353 ","  $534,551,353 ",<WikipediaPage 'Cinderella'>,268,44,keyerror
460,6/27/2012,2012,Ice Age: Continental Drift,"  $95,000,000 ","  $161,321,843 ","  $879,765,137 ",<WikipediaPage 'Ice Age: Continental Drift'>,274,45,"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Nicki Minaj', 'Drake', 'Jennifer Lopez', 'Queen Latifah']"
461,12/28/2001,2001,Black Hawk Down,"  $95,000,000 ","  $108,638,745 ","  $159,691,085 ",<WikipediaPage 'Black Hawk Down (film)'>,280,46,"['Josh Hartnett', 'Eric Bana', 'Ewan McGregor', 'Tom Sizemore', 'William Fichtner', 'Sam Shepard']"
462,2/12/2010,2010,Percy Jackson & the Olympians: The Lightning Thief,"  $95,000,000 ","  $88,768,303 ","  $223,050,874 ",<WikipediaPage 'Percy Jackson & the Olympians: The Lightning Thief'>,292,48,"['Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Sean Bean', 'Pierce Brosnan', 'Steve Coogan', 'Rosario Dawson', 'Catherine Keener', 'Kevin McKidd', 'Joe Pantoliano', 'Uma Thurman']"
463,5/9/1997,1997,The Fifth Element,"  $95,000,000 ","  $63,570,862 ","  $263,898,761 ",<WikipediaPage 'The Fifth Element'>,310,51,"['Bruce Willis', 'Gary Oldman', 'Ian Holm', 'Chris Tucker', 'Milla Jovovich']"
464,3/31/2000,2000,The Road to El Dorado,"  $95,000,000 ","  $50,802,661 ","  $65,700,000 ",<WikipediaPage 'The Road to El Dorado'>,316,52,"['Kenneth Branagh', 'Kevin Kline', 'Rosie Perez', 'Armand Assante', 'Edward James Olmos', 'Jim Cummings']"
465,12/19/2014,2014,Seventh Son,"  $95,000,000 ","  $17,725,785 ","  $108,874,967 ",<WikipediaPage 'Seventh Son of a Seventh Son'>,334,55,keyerror
466,12/17/2003,2003,The Lord of the Rings: The Return of the King,"  $94,000,000 ","  $377,845,905 ","  $1,120,214,046 ",<WikipediaPage 'The Lord of the Rings: The Return of the King'>,346,57,"['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Bernard Hill', 'Billy Boyd', 'Dominic Monaghan', 'Orlando Bloom', 'Hugo Weaving', 'Miranda Otto', 'David Wenham', 'Karl Urban', 'John Noble', 'Andy Serkis', 'Ian Holm', 'Sean Bean']"
467,12/18/2002,2002,The Lord of the Rings: The Two Towers,"  $94,000,000 ","  $342,548,984 ","  $919,148,764 ",<WikipediaPage 'The Lord of the Rings: The Two Towers'>,352,58,"['Elijah Wood', 'Ian McKellen', 'Liv Tyler', 'Viggo Mortensen', 'Sean Astin', 'Cate Blanchett', 'John Rhys-Davies', 'Bernard Hill', 'Christopher Lee', 'Billy Boyd', 'Dominic Monaghan', 'Orlando Bloom', 'Hugo Weaving', 'Miranda Otto', 'David Wenham', 'Brad Dourif', 'Karl Urban', 'Andy Serkis']"
468,6/15/2001,2001,Lara Croft: Tomb Raider,"  $94,000,000 ","  $131,144,183 ","  $273,330,185 ",<WikipediaPage 'Lara Croft: Tomb Raider'>,5,0,"['Angelina Jolie', 'Jon Voight', 'Iain Glen', 'Noah Taylor', 'Daniel Craig']"
